id,subCategory,articleType
5002,Bottomwear,Shorts
8180,Topwear,Shirts
48375,Topwear,Shirts
57993,Dress,Dresses
40924,Bottomwear,Trousers
15914,Topwear,Shirts
15128,Bottomwear,Trousers
26904,Topwear,Tops
26138,Bottomwear,Trousers
9260,Topwear,Shirts
4927,Topwear,Tops
39786,Topwear,Shirts
10802,Topwear,Shirts
48523,Dress,Dresses
9604,Topwear,Shirts
12769,Topwear,Tops
52885,Saree,Dresses
59451,Topwear,Shirts
11118,Topwear,Shirts
33248,Topwear,Shirts
8722,Topwear,Shirts
49637,Topwear,Tops
44914,Bottomwear,Trousers
14658,Bottomwear,Trousers
8948,Bottomwear,Trousers
19523,Topwear,Long Sleeve
39124,Bottomwear,Trousers
57967,Saree,Dresses
52429,Loungewear and Nightwear,Dresses
29184,Topwear,Shirts
30895,Bottomwear,Trousers
19711,Topwear,Shirts
46815,Topwear,Tops
34055,Bottomwear,Shorts
33270,Bottomwear,Skirts
5005,Bottomwear,Skirts
11312,Bottomwear,Trousers
21587,Bottomwear,Trousers
14660,Topwear,Shirts
18891,Topwear,Shirts
50722,Dress,Dresses
16137,Topwear,Tops
7560,Bottomwear,Trousers
13445,Topwear,Tops
25543,Topwear,Tops
41006,Bottomwear,Shorts
20031,Topwear,Shirts
52411,Loungewear and Nightwear,Dresses
27214,Bottomwear,Shorts
46011,Saree,Dresses
50948,Bottomwear,Trousers
27026,Bottomwear,Shorts
41234,Bottomwear,Shorts
14036,Topwear,Shirts
20203,Topwear,Long Sleeve
10650,Topwear,Shirts
44580,Bottomwear,Trousers
4775,Bottomwear,Trousers
21117,Topwear,Shirts
15322,Topwear,Long Sleeve
2482,Topwear,Tops
9258,Topwear,Shirts
15110,Bottomwear,Trousers
54978,Loungewear and Nightwear,Trousers
51436,Topwear,Tops
12751,Bottomwear,Trousers
14694,Bottomwear,Trousers
18865,Topwear,Long Sleeve
51604,Bottomwear,Trousers
3908,Bottomwear,Trousers
42213,Topwear,Tops
7309,Topwear,Tops
30892,Bottomwear,Trousers
19716,Topwear,Shirts
27019,Bottomwear,Trousers
19524,Topwear,Long Sleeve
48386,Bottomwear,Trousers
39123,Bottomwear,Trousers
57960,Saree,Dresses
45499,Bottomwear,Shorts
49630,Dress,Dresses
52876,Saree,Dresses
44913,Bottomwear,Trousers
39775,Topwear,Shirts
43904,Topwear,Shirts
35984,Topwear,Tops
8725,Topwear,Shirts
29721,Topwear,Shirts
19988,Topwear,Tops
52882,Saree,Dresses
39781,Topwear,Shirts
4920,Topwear,Tops
59664,Saree,Dresses
10805,Topwear,Shirts
51409,Topwear,Shirts
9603,Topwear,Shirts
48524,Dress,Dresses
15913,Topwear,Shirts
26903,Topwear,Tops
29177,Bottomwear,Shorts
50983,Loungewear and Nightwear,Dresses
9267,Topwear,Shirts
8187,Topwear,Shirts
48372,Topwear,Shirts
40923,Bottomwear,Trousers
38839,Dress,Dresses
57994,Dress,Dresses
56846,Bottomwear,Trousers
21128,Topwear,Tops
19690,Topwear,Shirts
12278,Topwear,Shirts
18742,Topwear,Tops
26871,Topwear,Tops
34588,Dress,Dresses
6953,Topwear,Tops
17538,Topwear,Shirts
20188,Topwear,Shirts
24528,Topwear,Shirts
8491,Topwear,Tops
29653,Topwear,Shirts
45947,Topwear,Tops
40409,Topwear,Tops
59716,Loungewear and Nightwear,Dresses
37769,Topwear,Shirts
11099,Bottomwear,Trousers
5980,Topwear,Shirts
18326,Topwear,Shirts
9771,Topwear,Long Sleeve
17994,Bottomwear,Trousers
31658,Topwear,Shirts
52904,Saree,Dresses
5974,Topwear,Shirts
9785,Bottomwear,Trousers
19200,Topwear,Shirts
34118,Bottomwear,Shorts
33759,Topwear,Tops
41379,Topwear,Tops
49928,Saree,Dresses
26885,Topwear,Tops
7875,Bottomwear,Shorts
7049,Topwear,Shirts
13950,Topwear,Tops
57812,Dress,Dresses
41977,Bottomwear,Shorts
59988,Dress,Dresses
18319,Topwear,Shirts
48469,Dress,Dresses
43081,Bottomwear,Trousers
53021,Saree,Dresses
11294,Bottomwear,Trousers
40436,Topwear,Tops
17163,Topwear,Shirts
18917,Topwear,Shirts
26240,Bottomwear,Shorts
12849,Dress,Dresses
12247,Topwear,Shirts
26072,Topwear,Shirts
13395,Topwear,Shirts
47045,Bottomwear,Trousers
40260,Topwear,Shirts
20143,Topwear,Shirts
39852,Topwear,Tops
33554,Topwear,Shirts
19469,Topwear,Shirts
43623,Topwear,Tops
46351,Topwear,Shirts
8802,Topwear,Shirts
26086,Topwear,Shirts
27154,Topwear,Shirts
16613,Bottomwear,Trousers
49917,Saree,Dresses
20371,Bottomwear,Shorts
41346,Bottomwear,Trousers
43075,Bottomwear,Shorts
14520,Topwear,Shirts
56795,Bottomwear,Trousers
11052,Topwear,Shirts
14712,Topwear,Shirts
11260,Bottomwear,Skirts
9588,Topwear,Shirts
50650,Loungewear and Nightwear,Trousers
17197,Topwear,Long Sleeve
19831,Topwear,Shirts
16045,Topwear,Shirts
13957,Topwear,Tops
57815,Topwear,Tops
57029,Topwear,Tops
14940,Bottomwear,Shorts
19663,Topwear,Tops
14518,Topwear,Shirts
5973,Topwear,Shirts
9782,Bottomwear,Shorts
28540,Topwear,Long Sleeve
51588,Bottomwear,Trousers
17993,Bottomwear,Trousers
8462,Topwear,Tops
50668,Loungewear and Nightwear,Trousers
19809,Topwear,Long Sleeve
11258,Topwear,Tops
52903,Saree,Dresses
5987,Topwear,Shirts
9776,Bottomwear,Trousers
18321,Topwear,Shirts
8496,Bottomwear,Skirts
28786,Topwear,Shirts
53019,Saree,Dresses
6954,Topwear,Tops
38342,Topwear,Tops
40258,Topwear,Shirts
19697,Topwear,Shirts
27198,Dress,Dresses
18745,Topwear,Tops
26876,Topwear,Tops
14715,Topwear,Shirts
11267,Bottomwear,Trousers
2167,Topwear,Shirts
31660,Topwear,Shirts
50657,Loungewear and Nightwear,Shorts
17190,Topwear,Shirts
16042,Topwear,Shirts
46732,Bottomwear,Shorts
19836,Topwear,Shirts
27537,Topwear,Shirts
23197,Topwear,Shirts
14527,Topwear,Shirts
11055,Topwear,Shirts
10187,Topwear,Shirts
27153,Topwear,Shirts
16614,Bottomwear,Trousers
20376,Topwear,Long Sleeve
36213,Topwear,Tops
20144,Topwear,Shirts
33553,Topwear,Shirts
43624,Topwear,Tops
8805,Topwear,Shirts
26075,Topwear,Shirts
13392,Topwear,Shirts
47042,Bottomwear,Trousers
53026,Saree,Dresses
11293,Bottomwear,Trousers
40431,Dress,Dresses
2193,Bottomwear,Shorts
42366,Topwear,Shirts
17164,Topwear,Shirts
26411,Topwear,Shirts
37751,Topwear,Shirts
48493,Bottomwear,Skirts
5945,Topwear,Shirts
4897,Topwear,Tops
45982,Topwear,Tops
52935,Saree,Dresses
8454,Topwear,Tops
19003,Topwear,Long Sleeve
43249,Bottomwear,Trousers
29696,Topwear,Shirts
17199,Topwear,Long Sleeve
8030,Bottomwear,Trousers
13961,Topwear,Long Sleeve
26088,Topwear,Shirts
49919,Saree,Dresses
1981,Bottomwear,Shorts
41348,Bottomwear,Trousers
11438,Topwear,Tops
6962,Topwear,Shirts
13995,Topwear,Long Sleeve
12249,Topwear,Shirts
29808,Topwear,Shirts
30925,Bottomwear,Skirts
26418,Topwear,Shirts
48467,Dress,Dresses
23956,Topwear,Shirts
18317,Topwear,Shirts
6708,Topwear,Shirts
37758,Topwear,Shirts
24941,Topwear,Tops
25893,Topwear,Tops
45976,Topwear,Tops
18919,Topwear,Shirts
41377,Topwear,Tops
11407,Topwear,Shirts
57212,Bottomwear,Trousers
33757,Topwear,Tops
2707,Dress,Dresses
43420,Bottomwear,Trousers
13350,Bottomwear,Trousers
27165,Topwear,Shirts
12282,Topwear,Shirts
34572,Dress,Dresses
47080,Bottomwear,Trousers
49926,Saree,Dresses
16622,Bottomwear,Trousers
22625,Topwear,Long Sleeve
8833,Topwear,Long Sleeve
46360,Topwear,Shirts
20172,Topwear,Shirts
59986,Dress,Dresses
31656,Topwear,Shirts
50661,Loungewear and Nightwear,Trousers
14723,Topwear,Shirts
37793,Topwear,Shirts
14511,Topwear,Shirts
11063,Topwear,Shirts
42196,Topwear,Tops
31464,Bottomwear,Shorts
43044,Bottomwear,Shorts
13734,Topwear,Shirts
34116,Bottomwear,Shorts
42350,Bottomwear,Trousers
17152,Topwear,Long Sleeve
53010,Saree,Dresses
40407,Topwear,Tops
45949,Topwear,Tops
37767,Topwear,Shirts
21602,Topwear,Long Sleeve
11097,Topwear,Tops
48458,Bottomwear,Shorts
41383,Topwear,Tops
26043,Topwear,Shirts
29837,Topwear,Shirts
34586,Dress,Dresses
47074,Bottomwear,Trousers
12044,Bottomwear,Trousers
17536,Topwear,Shirts
46394,Topwear,Shirts
20186,Topwear,Shirts
38945,Topwear,Tops
37131,Topwear,Shirts
59972,Dress,Dresses
21868,Topwear,Tops
24526,Topwear,Shirts
10713,Bottomwear,Shorts
24946,Topwear,Tops
25894,Topwear,Tops
29665,Topwear,Shirts
23951,Topwear,Long Sleeve
48460,Bottomwear,Shorts
30922,Bottomwear,Skirts
32649,Bottomwear,Shorts
14985,Topwear,Long Sleeve
37935,Topwear,Tops
19652,Topwear,Tops
20378,Topwear,Long Sleeve
57824,Bottomwear,Trousers
45985,Saree,Dresses
19004,Topwear,Long Sleeve
8453,Topwear,Tops
2169,Topwear,Shirts
19838,Topwear,Shirts
50659,Loungewear and Nightwear,Shorts
27539,Topwear,Shirts
48494,Bottomwear,Trousers
23199,Topwear,Shirts
10189,Topwear,Shirts
12043,Topwear,Shirts
46393,Topwear,Shirts
38942,Topwear,Shirts
20181,Topwear,Shirts
59975,Dress,Dresses
32444,Bottomwear,Shorts
10714,Bottomwear,Trousers
41384,Topwear,Shirts
40256,Topwear,Shirts
27196,Dress,Dresses
12271,Topwear,Shirts
19699,Topwear,Shirts
26044,Topwear,Shirts
47073,Bottomwear,Trousers
34581,Dress,Dresses
26878,Topwear,Tops
37760,Topwear,Shirts
44292,Topwear,Shirts
11090,Topwear,Shirts
35037,Bottomwear,Trousers
23152,Topwear,Shirts
8498,Bottomwear,Skirts
17155,Topwear,Shirts
18921,Topwear,Shirts
53017,Saree,Dresses
15602,Topwear,Long Sleeve
40400,Topwear,Tops
14516,Topwear,Shirts
37794,Topwear,Shirts
11064,Topwear,Shirts
13733,Topwear,Shirts
43043,Topwear,Shirts
51586,Bottomwear,Trousers
34111,Topwear,Tops
50666,Loungewear and Nightwear,Trousers
52131,Dress,Dresses
13959,Topwear,Tops
46367,Topwear,Shirts
8834,Bottomwear,Trousers
52555,Bottomwear,Trousers
20175,Topwear,Shirts
59981,Dress,Dresses
11632,Topwear,Shirts
20347,Topwear,Long Sleeve
57215,Bottomwear,Shorts
2700,Topwear,Tops
12285,Bottomwear,Trousers
34575,Topwear,Tops
50030,Loungewear and Nightwear,Trousers
49921,Saree,Dresses
30949,Topwear,Tops
43487,Topwear,Shirts
9348,Bottomwear,Shorts
10572,Topwear,Long Sleeve
21235,Topwear,Shirts
11692,Topwear,Shirts
32410,Bottomwear,Trousers
57087,Bottomwear,Skirts
17565,Topwear,Shirts
9946,Topwear,Long Sleeve
12017,Topwear,Shirts
10324,Topwear,Tops
41586,Topwear,Shirts
53043,Saree,Dresses
54054,Bottomwear,Trousers
40666,Topwear,Tops
32246,Bottomwear,Trousers
37734,Topwear,Shirts
15464,Topwear,Long Sleeve
33152,Topwear,Tops
25037,Bottomwear,Trousers
52959,Saree,Dresses
16027,Topwear,Shirts
19853,Topwear,Shirts
8438,Topwear,Tops
31605,Bottomwear,Skirts
43225,Bottomwear,Shorts
2102,Topwear,Shirts
27552,Topwear,Shirts
13767,Topwear,Shirts
11030,Topwear,Shirts
5115,Topwear,Tops
52357,Loungewear and Nightwear,Dresses
13303,Bottomwear,Shorts
19639,Topwear,Long Sleeve
44656,Topwear,Shirts
14126,Bottomwear,Trousers
58209,Bottomwear,Trousers
20313,Topwear,Shirts
58807,Topwear,Shirts
57073,Bottomwear,Trousers
39830,Bottomwear,Shorts
20121,Topwear,Tops
8860,Topwear,Shirts
16443,Topwear,Long Sleeve
43641,Topwear,Tops
4830,Bottomwear,Trousers
23139,Topwear,Long Sleeve
18176,Topwear,Long Sleeve
17902,Bottomwear,Trousers
9521,Topwear,Shirts
38571,Bottomwear,Shorts
33199,Dress,Dresses
52992,Saree,Dresses
58494,Dress,Dresses
18512,Topwear,Long Sleeve
9145,Bottomwear,Trousers
12028,Topwear,Shirts
59122,Topwear,Long Sleeve
5788,Bottomwear,Shorts
38327,Topwear,Tops
35438,Topwear,Shirts
50893,Saree,Dresses
18720,Topwear,Tops
31098,Topwear,Shirts
13932,Topwear,Shirts
33509,Bottomwear,Shorts
58004,Topwear,Tops
44669,Topwear,Shirts
28141,Loungewear and Nightwear,Shorts
27935,Bottomwear,Trousers
19606,Topwear,Tops
52368,Loungewear and Nightwear,Dresses
13758,Topwear,Shirts
16018,Bottomwear,Trousers
44803,Topwear,Tops
52966,Saree,Dresses
57074,Bottomwear,Trousers
58800,Topwear,Shirts
20126,Topwear,Tops
8867,Topwear,Shirts
16444,Topwear,Long Sleeve
9189,Bottomwear,Trousers
43646,Dress,Dresses
13304,Bottomwear,Skirts
39239,Loungewear and Nightwear,Dresses
20314,Topwear,Shirts
14121,Bottomwear,Trousers
31430,Bottomwear,Trousers
13760,Topwear,Shirts
27555,Topwear,Shirts
11037,Topwear,Tops
52350,Loungewear and Nightwear,Dresses
25030,Bottomwear,Shorts
33969,Dress,Dresses
52162,Dress,Dresses
19854,Topwear,Shirts
16020,Bottomwear,Trousers
2105,Bottomwear,Trousers
54053,Bottomwear,Trousers
4808,Bottomwear,Shorts
37733,Topwear,Shirts
53044,Saree,Dresses
21464,Topwear,Long Sleeve
29609,Topwear,Shirts
47676,Dress,Dresses
9519,Topwear,Shirts
11695,Topwear,Shirts
57080,Topwear,Shirts
37165,Topwear,Tops
17562,Topwear,Shirts
51377,Bottomwear,Shorts
12010,Topwear,Shirts
31292,Topwear,Tops
6307,Topwear,Tops
17750,Topwear,Shirts
18718,Topwear,Tops
12222,Bottomwear,Trousers
45777,Dress,Dresses
15007,Topwear,Long Sleeve
18185,Bottomwear,Trousers
44804,Topwear,Tops
38582,Bottomwear,Shorts
52961,Saree,Dresses
41778,Topwear,Tops
28522,Bottomwear,Shorts
27932,Topwear,Shirts
50860,Saree,Dresses
19601,Topwear,Tops
46905,Bottomwear,Trousers
8858,Topwear,Shirts
43679,Dress,Dresses
13109,Bottomwear,Trousers
39808,Bottomwear,Trousers
52539,Bottomwear,Trousers
58003,Dress,Dresses
20119,Topwear,Tops
15038,Topwear,Long Sleeve
18727,Topwear,Long Sleeve
50894,Saree,Dresses
9142,Bottomwear,Trousers
10778,Bottomwear,Shorts
3820,Topwear,Tops
29636,Topwear,Shirts
17905,Topwear,Long Sleeve
18171,Topwear,Tops
24129,Topwear,Long Sleeve
38576,Bottomwear,Trousers
58493,Dress,Dresses
1579,Topwear,Long Sleeve
12679,Bottomwear,Trousers
41771,Topwear,Tops
1584,Topwear,Long Sleeve
52366,Loungewear and Nightwear,Dresses
13756,Topwear,Shirts
27563,Topwear,Shirts
6593,Topwear,Tops
2133,Topwear,Shirts
31634,Topwear,Shirts
52968,Saree,Dresses
11233,Bottomwear,Trousers
25006,Topwear,Shirts
33163,Topwear,Tops
52154,Topwear,Tops
15693,Topwear,Shirts
8851,Topwear,Shirts
16472,Topwear,Shirts
43670,Topwear,Tops
57042,Dress,Dresses
33507,Bottomwear,Shorts
5772,Topwear,Tops
39801,Topwear,Shirts
11465,Topwear,Shirts
41315,Bottomwear,Trousers
20322,Topwear,Shirts
14117,Bottomwear,Trousers
44667,Bottomwear,Trousers
49944,Loungewear and Nightwear,Shorts
19608,Topwear,Tops
13332,Topwear,Shirts
50869,Saree,Dresses
17554,Topwear,Shirts
12026,Topwear,Shirts
24544,Topwear,Tops
38329,Topwear,Tops
57284,Topwear,Shirts
44693,Topwear,Tops
15031,Topwear,Long Sleeve
35436,Bottomwear,Shorts
6331,Topwear,Shirts
42564,Topwear,Tops
31096,Topwear,Shirts
12214,Bottomwear,Trousers
41785,Topwear,Tops
24312,Bottomwear,Shorts
52392,Loungewear and Nightwear,Dresses
23137,Topwear,Long Sleeve
7687,Bottomwear,Shorts
12670,Bottomwear,Shorts
35260,Topwear,Tops
18178,Topwear,Tops
27904,Bottomwear,Trousers
19637,Topwear,Tops
48095,Topwear,Tops
50856,Saree,Dresses
39230,Topwear,Tops
14128,Bottomwear,Trousers
33538,Bottomwear,Trousers
58809,Topwear,Shirts
20913,Bottomwear,Trousers
37198,Dress,Dresses
29290,Topwear,Shirts
52957,Saree,Dresses
25039,Bottomwear,Shorts
33960,Bottomwear,Trousers
16029,Topwear,Shirts
8436,Topwear,Tops
16815,Topwear,Shirts
28514,Bottomwear,Shorts
13769,Topwear,Shirts
31439,Bottomwear,Trousers
52359,Loungewear and Nightwear,Dresses
41588,Topwear,Shirts
24923,Topwear,Tops
33994,Topwear,Shirts
9510,Bottomwear,Shorts
34983,Saree,Dresses
40668,Topwear,Shirts
59745,Loungewear and Nightwear,Dresses
29056,Bottomwear,Trousers
26822,Bottomwear,Trousers
30947,Topwear,Tops
18711,Bottomwear,Skirts
43489,Bottomwear,Trousers
9346,Bottomwear,Shorts
57089,Bottomwear,Skirts
12019,Topwear,Shirts
9174,Bottomwear,Trousers
18523,Topwear,Long Sleeve
23302,Bottomwear,Trousers
35267,Topwear,Tops
3012,Topwear,Shirts
39698,Topwear,Shirts
52395,Loungewear and Nightwear,Dresses
14580,Topwear,Shirts
12677,Bottomwear,Trousers
57283,Topwear,Shirts
44694,Dress,Dresses
15036,Topwear,Long Sleeve
4461,Topwear,Long Sleeve
12213,Bottomwear,Trousers
31091,Topwear,Shirts
29852,Bottomwear,Trousers
18729,Topwear,Long Sleeve
17553,Topwear,Shirts
9970,Topwear,Long Sleeve
43683,Topwear,Tops
24543,Topwear,Tops
32426,Bottomwear,Shorts
57277,Topwear,Shirts
41312,Bottomwear,Shorts
14110,Topwear,Long Sleeve
36240,Topwear,Tops
22472,Topwear,Shirts
13335,Topwear,Tops
8856,Topwear,Shirts
16475,Topwear,Shirts
3482,Bottomwear,Trousers
43677,Dress,Dresses
57045,Dress,Dresses
14322,Topwear,Long Sleeve
5775,Topwear,Tops
39806,Bottomwear,Trousers
6594,Topwear,Tops
2134,Topwear,Shirts
11234,Bottomwear,Trousers
40496,Topwear,Tops
52153,Topwear,Tops
33958,Bottomwear,Trousers
41776,Topwear,Tops
52361,Loungewear and Nightwear,Dresses
2306,Bottomwear,Shorts
13751,Topwear,Shirts
32419,Bottomwear,Shorts
51379,Bottomwear,Shorts
18524,Topwear,Long Sleeve
9173,Bottomwear,Trousers
26825,Bottomwear,Trousers
48066,Bottomwear,Trousers
18716,Topwear,Tops
15009,Topwear,Long Sleeve
45779,Topwear,Tops
34984,Saree,Dresses
53278,Topwear,Shirts
33993,Topwear,Shirts
24924,Topwear,Tops
47678,Topwear,Tops
29607,Topwear,Shirts
35258,Topwear,Shirts
17934,Bottomwear,Shorts
9517,Topwear,Shirts
28513,Bottomwear,Shorts
11039,Topwear,Shirts
52950,Saree,Dresses
33967,Topwear,Shirts
16812,Topwear,Shirts
39005,Topwear,Tops
20128,Topwear,Shirts
8869,Topwear,Shirts
9187,Bottomwear,Trousers
43648,Topwear,Dresses
27903,Bottomwear,Trousers
51983,Loungewear and Nightwear,Dresses
50851,Saree,Dresses
48092,Topwear,Tops
39237,Topwear,Tops
46359,Topwear,Shirts
19653,Topwear,Tops
31039,Topwear,Shirts
20379,Topwear,Long Sleeve
23198,Topwear,Shirts
48495,Bottomwear,Trousers
27538,Topwear,Shirts
10188,Topwear,Shirts
5943,Topwear,Shirts
14528,Topwear,Shirts
33138,Topwear,Shirts
11268,Bottomwear,Trousers
45984,Saree,Dresses
29690,Bottomwear,Shorts
19839,Topwear,Shirts
2954,Bottomwear,Shorts
50658,Loungewear and Nightwear,Shorts
28742,Topwear,Tops
8452,Topwear,Tops
19005,Topwear,Long Sleeve
2168,Topwear,Shirts
18311,Topwear,Long Sleeve
56769,Topwear,Shirts
45970,Topwear,Tops
53029,Saree,Dresses
24947,Topwear,Tops
29664,Topwear,Shirts
37934,Topwear,Tops
30923,Bottomwear,Skirts
32648,Bottomwear,Shorts
14984,Topwear,Long Sleeve
16072,Bottomwear,Trousers
7425,Topwear,Tops
50667,Loungewear and Nightwear,Trousers
52130,Dress,Dresses
37795,Topwear,Shirts
14517,Topwear,Shirts
51587,Bottomwear,Trousers
34110,Topwear,Tops
43042,Topwear,Tops
13732,Topwear,Shirts
11401,Topwear,Shirts
57214,Bottomwear,Shorts
33751,Topwear,Tops
20346,Topwear,Long Sleeve
50031,Loungewear and Nightwear,Trousers
34574,Topwear,Tops
16624,Bottomwear,Trousers
49920,Saree,Dresses
2701,Topwear,Tops
12284,Topwear,Shirts
13958,Topwear,Tops
8835,Bottomwear,Trousers
59980,Dress,Dresses
52554,Bottomwear,Trousers
20174,Topwear,Shirts
41385,Topwear,Shirts
47072,Bottomwear,Trousers
34580,Topwear,Tops
26879,Topwear,Tops
27197,Dress,Dresses
26045,Topwear,Shirts
29831,Topwear,Shirts
18578,Topwear,Long Sleeve
7889,Bottomwear,Trousers
12042,Topwear,Shirts
32445,Bottomwear,Shorts
59974,Dress,Dresses
10715,Topwear,Tops
38943,Topwear,Shirts
20180,Topwear,Shirts
18920,Topwear,Shirts
28789,Topwear,Shirts
17154,Topwear,Long Sleeve
8499,Bottomwear,Skirts
10371,Topwear,Long Sleeve
53016,Saree,Dresses
15603,Topwear,Long Sleeve
5988,Topwear,Shirts
11091,Topwear,Shirts
37761,Topwear,Shirts
44293,Topwear,Shirts
35036,Bottomwear,Trousers
9779,Bottomwear,Trousers
30924,Bottomwear,Skirts
14983,Topwear,Shirts
37933,Topwear,Tops
13994,Topwear,Long Sleeve
45977,Topwear,Tops
25892,Topwear,Tops
18918,Topwear,Shirts
26419,Topwear,Shirts
18316,Topwear,Shirts
23957,Topwear,Shirts
48466,Dress,Dresses
37759,Topwear,Shirts
52934,Saree,Dresses
39405,Topwear,Shirts
45983,Topwear,Tops
2953,Bottomwear,Shorts
17198,Topwear,Long Sleeve
8455,Topwear,Tops
31668,Bottomwear,Trousers
16278,Topwear,Long Sleeve
48492,Topwear,Tops
4896,Topwear,Tops
49918,Saree,Dresses
11439,Topwear,Tops
41349,Bottomwear,Trousers
13960,Topwear,Tops
19466,Topwear,Shirts
11096,Topwear,Long Sleeve
37766,Topwear,Shirts
48459,Bottomwear,Shorts
17153,Topwear,Long Sleeve
6504,Topwear,Long Sleeve
40406,Topwear,Tops
53011,Saree,Dresses
21431,Bottomwear,Shorts
17537,Topwear,Shirts
46395,Topwear,Shirts
12045,Topwear,Shirts
59973,Dress,Dresses
24527,Topwear,Shirts
20187,Topwear,Shirts
38944,Topwear,Tops
41382,Topwear,Tops
34587,Topwear,Tops
47075,Bottomwear,Trousers
26042,Topwear,Shirts
12277,Topwear,Shirts
46361,Topwear,Shirts
8832,Topwear,Long Sleeve
16411,Topwear,Shirts
59987,Dress,Dresses
41144,Topwear,Tops
52553,Bottomwear,Trousers
20173,Topwear,Shirts
41376,Topwear,Tops
33756,Topwear,Tops
57213,Bottomwear,Trousers
20341,Topwear,Long Sleeve
34573,Topwear,Tops
49927,Saree,Dresses
16623,Bottomwear,Trousers
13351,Bottomwear,Trousers
27164,Topwear,Shirts
2706,Topwear,Tops
43421,Bottomwear,Trousers
11062,Topwear,Shirts
14510,Topwear,Shirts
37792,Topwear,Shirts
5147,Topwear,Shirts
34117,Bottomwear,Shorts
13735,Topwear,Shirts
43045,Bottomwear,Shorts
7422,Topwear,Tops
50660,Loungewear and Nightwear,Trousers
31657,Topwear,Shirts
10382,Topwear,Tops
11250,Topwear,Shirts
14722,Topwear,Shirts
29655,Topwear,Shirts
8497,Bottomwear,Skirts
45941,Topwear,Tops
24976,Topwear,Tops
5986,Topwear,Shirts
18320,Topwear,Shirts
23961,Topwear,Shirts
9777,Bottomwear,Trousers
38343,Topwear,Tops
26877,Topwear,Tops
23539,Topwear,Long Sleeve
19696,Topwear,Shirts
27199,Bottomwear,Skirts
18744,Topwear,Shirts
7887,Bottomwear,Trousers
37139,Topwear,Shirts
14941,Bottomwear,Shorts
19662,Topwear,Long Sleeve
13956,Topwear,Tops
57028,Topwear,Tops
41971,Topwear,Tops
50669,Loungewear and Nightwear,Trousers
17992,Loungewear and Nightwear,Trousers
8463,Topwear,Tops
52902,Saree,Dresses
5972,Topwear,Shirts
14519,Topwear,Shirts
51589,Bottomwear,Trousers
47043,Bottomwear,Trousers
29800,Topwear,Shirts
3616,Topwear,Shirts
12241,Topwear,Shirts
13393,Topwear,Shirts
30111,Topwear,Shirts
20383,Topwear,Long Sleeve
9748,Topwear,Shirts
53215,Topwear,Shirts
37750,Topwear,Shirts
11292,Bottomwear,Trousers
40430,Dress,Dresses
15632,Bottomwear,Trousers
53027,Saree,Dresses
17165,Topwear,Shirts
6532,Bottomwear,Skirts
2192,Bottomwear,Shorts
54202,Topwear,Shirts
23196,Topwear,Shirts
16271,Topwear,Tops
11054,Topwear,Shirts
10186,Topwear,Shirts
14526,Topwear,Shirts
5171,Topwear,Tops
11266,Bottomwear,Trousers
14714,Bottomwear,Trousers
50656,Loungewear and Nightwear,Shorts
17191,Topwear,Shirts
46733,Bottomwear,Shorts
19837,Topwear,Shirts
16043,Topwear,Shirts
2166,Topwear,Shirts
31661,Topwear,Shirts
33552,Topwear,Shirts
41172,Topwear,Shirts
20145,Topwear,Shirts
7070,Bottomwear,Trousers
8804,Topwear,Shirts
43625,Dress,Dresses
16615,Bottomwear,Trousers
27152,Topwear,Shirts
2730,Topwear,Tops
33760,Topwear,Tops
20377,Topwear,Long Sleeve
44632,Bottomwear,Trousers
36212,Topwear,Tops
15090,Topwear,Shirts
5975,Topwear,Shirts
19201,Topwear,Shirts
42199,Topwear,Tops
17995,Bottomwear,Trousers
52905,Saree,Dresses
24985,Topwear,Tops
59989,Dress,Dresses
41976,Bottomwear,Shorts
33758,Topwear,Tops
41378,Topwear,Tops
11408,Topwear,Long Sleeve
49929,Saree,Dresses
2708,Dress,Dresses
17539,Topwear,Shirts
18571,Topwear,Long Sleeve
24529,Topwear,Shirts
20189,Topwear,Shirts
34589,Topwear,Tops
12279,Topwear,Shirts
29838,Topwear,Shirts
18743,Topwear,Tops
11098,Bottomwear,Trousers
5981,Topwear,Shirts
37768,Topwear,Shirts
48457,Bottomwear,Shorts
18327,Topwear,Shirts
29652,Topwear,Shirts
8490,Topwear,Tops
